"Timestamp","Vilken åldersgrupp tillhör du?","Är du prenumerant hos DN?","Hur troligt är det att du tecknar paketet?","","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?","Hur troligt är det att du tecknar paketet?"
"2021/03/22 11:53:11 am CET","40-65 år","Ja (enbart digitalt)","1","För dyrt i förhållande till mervärdet jämfört mot mitt abonnemang idag. Skulle slippa reklam men så mycket stör det inte.","1","5","1","1","4","4","1"
"2021/03/22 11:53:22 am CET","Över 65 år","Ja (enbart digitalt)","1","Alldeles för hög kostnad. Snålt med bara ett extrakonto.","3","1","1","1","1","1","1"
"2021/03/22 11:54:23 am CET","40-65 år","Ja (papperstidning)","2","Skärmtrötthet ska inte underskattas och korsord löses bäst med blyertspenna. Digitalt är trist, så fall inte i den fällan. ","2","2","2","2","2","2","2"
"2021/03/22 11:54:25 am CET","Över 65 år","Ja (enbart digitalt)","2","dyrt","3","3","1","3","5","5","2"
"2021/03/22 11:54:31 am CET","30-39 år","Ja (enbart digitalt)","4","Rimligt pris.","5","5","4","5","5","4","4"
"2021/03/22 11:54:35 am CET","40-65 år","Ja (enbart digitalt)","3","Lite dyrt, gillar att få annonser, vill kunna teckna ett familjeabonemang","4","4","4","4","3","2","4"
"2021/03/22 11:54:46 am CET","40-65 år","Ja (enbart digitalt)","1","För dyrt. Jag prenumererar på andra dagstidningar också. ","1","5","1","2","5","4","3"
"2021/03/22 11:55:03 am CET","Över 65 år","Ja (enbart digitalt)","3","Dyrt, men annars bra","2","4","2","2","4","2","2"
"2021/03/22 11:55:24 am CET","40-65 år","Ja (enbart digitalt)","4","bra tidning","3","3","3","3","3","3","3"
"2021/03/22 11:55:30 am CET","40-65 år","Ja (enbart digitalt)","1","för dyrt","2","4","2","2","5","4","2"
"2021/03/22 11:55:33 am CET","40-65 år","Ja (enbart digitalt)","2","Dyrt mwn skulle gärna slippa annonserna","2","5","1","2","5","3","2"
"2021/03/22 11:55:50 am CET","40-65 år","Ja (enbart digitalt)","1","För dyrt ","1","4","1","1","5","3","1"
"2021/03/22 11:56:04 am CET","Över 65 år","Ja (enbart digitalt)","2","För dyrt","1","5","2","1","4","5","2"
"2021/03/22 11:56:08 am CET","Över 65 år","Ja (enbart digitalt)","1","Hutlöst","3","4","3","3","5","5","3"
"2021/03/22 11:56:26 am CET","40-65 år","Ja (enbart digitalt)","1","","1","4","1","1","4","4","1"
"2021/03/22 11:56:42 am CET","40-65 år","Ja (enbart digitalt)","2","För dyrt","4","5","3","4","4","4","3"
"2021/03/22 11:57:02 am CET","Över 65 år","Ja (papperstidning)","2","Gillar inte korsord på skärm ","3","5","4","2","4","5","3"
"2021/03/22 11:57:46 am CET","Över 65 år","Ja (enbart digitalt)","1","Pris långt över vad jag fram till nu betalar(-at) för e-DN och web-DN","1","5","1","1","1","1","1"
"2021/03/22 11:58:17 am CET","40-65 år","Ja (enbart digitalt)","2","en ekonomisk fråga och annonsförekomsten i bas stör mig normalt inte.","2","5","2","2","5","5","2"
"2021/03/22 11:58:31 am CET","40-65 år","Nej, men har varit förut","1","Kostnaden","2","4","1","3","3","2","2"
"2021/03/22 11:58:31 am CET","30-39 år","Ja (enbart digitalt)","2","För dyrt jämfört med idag. Annonser går bra. ","2","4","2","3","4","5","2"
"2021/03/22 11:58:55 am CET","Över 65 år","Ja (papperstidning)","3","Kostnaden kunde vara något lägre. ","2","4","1","2","2","1","2"
"2021/03/22 12:00:01 pm CET","40-65 år","Ja (enbart digitalt)","1","arkiv är inte aktuellt","2","5","2","2","2","2","2"
"2021/03/22 12:00:11 pm CET","40-65 år","Nej, men har varit förut","2","För dyrt","1","3","1","2","3","2","1"
"2021/03/22 12:00:31 pm CET","Över 65 år","Ja (papperstidning)","2","Jag gillar pappertidningen och använder digitalt i huvudsak när jag inte är på min folkbokföringsadress","1","3","4","1","1","1","1"
"2021/03/22 12:00:42 pm CET","Över 65 år","Ja (enbart digitalt)","1","För dyrt","1","5","1","1","3","4","1"
"2021/03/22 12:01:51 pm CET","40-65 år","Ja (enbart digitalt)","1","Lite väl dyrt jämfört med mitt nuvarande.","2","4","2","2","2","2","2"
"2021/03/22 12:02:31 pm CET","Under 30 år","Ja (enbart digitalt)","2","Det är för dyrt i förhållande till fördelarna över en vanlig prenumeration","2","3","1","1","1","1","1"
"2021/03/22 12:02:57 pm CET","40-65 år","Ja (papperstidning)","1","Vill ha papperstidning","1","1","1","1","1","1","1"
"2021/03/22 12:02:58 pm CET","40-65 år","Ja (papperstidning)","2","Läser mest nyhetsuppdateringart på nätet, inte värt priset. Föredrar att läsa längre artiklar i pappersformat","4","5","4","4","3","3","4"
"2021/03/22 12:03:14 pm CET","40-65 år","Ja (enbart digitalt)","2","För dyrt","2","3","2","2","4","3","2"
"2021/03/22 12:03:18 pm CET","Över 65 år","Ja (enbart digitalt)","1","DN är min favorittidning men jag är fattigpensionär. Jag har inte råd helt enkelt.","1","5","1","1","5","5","1"
"2021/03/22 12:04:07 pm CET","Över 65 år","Ja (enbart digitalt)","1","","1","3","1","1","1","2","1"
"2021/03/22 12:05:08 pm CET","Över 65 år","Ja (enbart digitalt)","1","Priset är för högt","1","3","1","1","3","3","1"
"2021/03/22 12:06:00 pm CET","40-65 år","Ja (enbart digitalt)","1","Upplever der som dyrt, finns många alternativ för de pengarna","1","4","1","1","3","3","1"
"2021/03/22 12:06:33 pm CET","40-65 år","Ja (enbart digitalt)","1","Två anledningar: 1. Mervärdet av paketets erbjudande motiverar inte det högre priset. 2. Den nuvarande tjänsten fungerar högst undermåligt, ungefär hälften av gånger jag försöker logga in så låser sig sidan (dock bara när jag använder telefonen).","1","5","1","1","4","2","1"
"2021/03/22 12:06:35 pm CET","Över 65 år","Ja (enbart digitalt)","1","gillar det jag har!! Billigare","1","1","1","1","1","1","1"
"2021/03/22 12:06:58 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt","1","5","1","1","5","4","2"
"2021/03/22 12:07:37 pm CET","40-65 år","Ja (enbart digitalt)","1","För dyrt med tanke på hur mycket jag nyttjar","1","4","1","1","3","3","1"
"2021/03/22 12:07:50 pm CET","40-65 år","Ja (papperstidning)","1","dyrt","1","1","1","1","1","1","1"
"2021/03/22 12:08:27 pm CET","Över 65 år","Ja (papperstidning)","3","Efter decenniers prenumeration märker jag tydligare och tydligare DNS sk agenda och överväger att säga upp pren.","3","3","3","3","3","3","3"
"2021/03/22 12:08:54 pm CET","30-39 år","Ja (papperstidning)","2","Lite dyrt. Ingen info om antal inlogg. Att få annonsfritt är inget jag sätter värde på (det är ju annonser i fysiska tidningen också)","3","4","2","3","4","4","3"
"2021/03/22 12:09:07 pm CET","40-65 år","Nej, men har varit förut","1","går ej att teckna för jar inget mobilt bank-id","1","2","1","1","1","1","1"
"2021/03/22 12:09:54 pm CET","40-65 år","Ja (papperstidning)","2","","3","4","3","3","4","4","4"
"2021/03/22 12:09:58 pm CET","40-65 år","Ja (papperstidning)","4","Prisvärt och bra innehåll för pengarna.","4","2","2","3","5","5","3"
"2021/03/22 12:10:37 pm CET","40-65 år","Nej, men har varit förut","1","För dyrt","2","3","2","2","2","2","2"
"2021/03/22 12:12:07 pm CET","40-65 år","Nej, men har varit förut","3","Bra utbud och skönt slippa annonser.Extra plus att två i ex.samma hushåll kan ta del av erbjudandet.","2","2","2","2","4","3","1"
"2021/03/22 12:12:53 pm CET","Över 65 år","Ja (papperstidning)","1","Jag har papperstidning","1","1","1","1","1","1","1"
"2021/03/22 12:13:01 pm CET","40-65 år","Ja (enbart digitalt)","4","Priset känns en aning högt men gillar idén om en annonsfri digital läsning","5","5","2","5","5","5","5"
"2021/03/22 12:13:25 pm CET","40-65 år","Ja (papperstidning)","1","Dyrt. Vill dessutom ha papperstidning på helgen.","3","4","2","3","4","3","2"
"2021/03/22 12:13:39 pm CET","Över 65 år","Ja (papperstidning)","1","Har papperstidningen fredag-söndag det räcker.","1","1","1","1","1","1","1"
"2021/03/22 12:14:21 pm CET","40-65 år","Ja (papperstidning)","4","Kändes som två för ett - att två personer kan dela på en premunneration. OM det nu var tanken. ","4","3","4","5","4","4","3"
"2021/03/22 12:14:51 pm CET","Över 65 år","Nej och har aldrig varit","1","Tyvärr för dyrt","1","2","1","1","2","2","1"
"2021/03/22 12:15:25 pm CET","40-65 år","Ja (papperstidning)","4","Mycket innehåll. Starkt stöd till fri och sann  journalistik.","2","3","2","2","2","2","4"
"2021/03/22 12:15:33 pm CET","40-65 år","Nej, men har varit förut","3","Tveksam till kostnaden","4","5","3","5","5","4","4"
"2021/03/22 12:15:48 pm CET","Över 65 år","Ja (papperstidning)","1","Jag vill ha papperstining också.","1","1","1","1","1","1","1"
"2021/03/22 12:18:24 pm CET","Över 65 år","Ja (papperstidning)","3","Är så gammal så jag tillhör kategorin som uppskattar DN-nyheter ""slow"" på papperpapper","4","2","2","4","2","1","3"
"2021/03/22 12:20:47 pm CET","Över 65 år","Ja (papperstidning)","3","Att slippa annonser...","2","5","3","3","2","2","3"
"2021/03/22 12:20:48 pm CET","40-65 år","Ja (papperstidning)","2","","4","3","4","4","2","3","3"
"2021/03/22 12:21:05 pm CET","Över 65 år","Ja (enbart digitalt)","4","Tvekar bara därför osäker om det ingår normalt tidningsformat. Just det är ett krav!","2","2","5","4","1","1","1"
"2021/03/22 12:22:30 pm CET","40-65 år","Ja (papperstidning)","4","","3","5","3","4","2","1","1"
"2021/03/22 12:22:34 pm CET","40-65 år","Ja (papperstidning)","3","Jag har pappersprenumeration. Att jag skulle teckna en digital prenumeration skulle orsaken vara att komma åt det digitala nyhetsarkivet.","2","3","2","3","2","2","1"
"2021/03/22 12:22:36 pm CET","40-65 år","Ja (enbart digitalt)","1","För det priset borde papper ingått","2","4","2","2","4","4","2"
"2021/03/22 12:24:30 pm CET","Över 65 år","Ja (enbart digitalt)","1","Har inte behov av DN-app, DN utan annonser - kostnad? och 1 xtra konto behöver jag inte.","3","5","1","3","1","1","1"
"2021/03/22 12:25:20 pm CET","40-65 år","Ja (enbart digitalt)","1","Oavsett innehåll så är det för dyrt","1","4","1","1","4","3","1"
"2021/03/22 12:25:39 pm CET","Över 65 år","Ja (enbart digitalt)","4","För dyrt men prenumeration värdefull","5","5","4","4","2","2","4"
"2021/03/22 12:26:09 pm CET","40-65 år","Ja (enbart digitalt)","3","","4","5","4","5","4","4","2"
"2021/03/22 12:26:29 pm CET","40-65 år","Nej, men har varit förut","2","","3","2","3","3","5","5","3"
"2021/03/22 12:26:42 pm CET","Över 65 år","Ja (papperstidning)","2","Dyrt","3","2","3","3","4","2","2"
"2021/03/22 12:27:05 pm CET","40-65 år","Ja (papperstidning)","1","Vill ha papperstidning på helgen.","1","2","1","1","1","2","1"
"2021/03/22 12:27:55 pm CET","Över 65 år","Ja (papperstidning)","3","Innehåller det viktigaste men bara ett extra konto gör det mindre intressant till det priset..","2","4","2","5","4","3","3"
"2021/03/22 12:28:26 pm CET","40-65 år","Nej, men har varit förut","1","Har inte råd och inte tid med detta. ","2","4","3","1","1","4","2"
"2021/03/22 12:28:27 pm CET","Över 65 år","Ja (enbart digitalt)","1","Betalar nu 99 per månad","1","3","1","1","3","1","1"
"2021/03/22 12:28:34 pm CET","Över 65 år","Nej, men har varit förut","2","Tveksamt ","2","2","2","2","2","2","2"
"2021/03/22 12:28:53 pm CET","30-39 år","Ja (enbart digitalt)","2","För högt pris.","2","5","2","2","4","4","3"
"2021/03/22 12:29:04 pm CET","40-65 år","Ja (papperstidning)","4","Lite tveksam, årskostnaden blir väldigt hög.","4","4","5","4","4","3","4"
"2021/03/22 12:29:08 pm CET","40-65 år","Ja (papperstidning)","4","Har DN papperstidning på Söndagar + digitalt. nöjd med det","4","4","3","4","4","4","4"
"2021/03/22 12:29:13 pm CET","40-65 år","Ja (enbart digitalt)","1","FÖr mycket pengar","1","3","1","1","2","3","1"
"2021/03/22 12:29:24 pm CET","40-65 år","Ja (enbart digitalt)","2","Dyrt, tycker det räcker med digitala artiklar.","3","4","2","3","4","3","2"
"2021/03/22 12:29:57 pm CET","Under 30 år","Ja (enbart digitalt)","1","","4","4","2","1","3","5","3"
"2021/03/22 12:30:30 pm CET","40-65 år","Ja (papperstidning)","3","Jag kan leva med annonserna","2","1","1","4","4","2","4"
"2021/03/22 12:31:07 pm CET","Över 65 år","Ja (enbart digitalt)","2","Det är dyrt för en pensionär","1","4","3","1","1","1","1"
"2021/03/22 12:31:55 pm CET","Över 65 år","Ja (papperstidning)","1","","1","1","1","1","1","1","1"
"2021/03/22 12:32:16 pm CET","40-65 år","Ja (enbart digitalt)","2","känns lite som det är pappersupplaga pris","3","4","3","3","5","4","3"
"2021/03/22 12:32:20 pm CET","Över 65 år","Ja (enbart digitalt)","1","för dyrt","1","5","1","1","1","1","1"
"2021/03/22 12:33:22 pm CET","Över 65 år","Ja (enbart digitalt)","2","","3","5","3","4","5","4","3"
"2021/03/22 12:33:47 pm CET","40-65 år","Ja (enbart digitalt)","2","Dyrare och sämre än det jag har idag, sämre familjedelning och att undgå annonser uppväger inte ","4","4","3","4","2","2","3"
"2021/03/22 12:34:47 pm CET","40-65 år","Ja (enbart digitalt)","4","Annonsfritt är lockande, men endast om eDN ingår","3","4","3","4","2","2","3"
"2021/03/22 12:35:14 pm CET","Över 65 år","Ja (enbart digitalt)","1","För dyrt","1","2","1","1","2","3","1"
"2021/03/22 12:35:58 pm CET","Över 65 år","Ja (enbart digitalt)","1","kostnad","2","4","2","2","4","4","2"
"2021/03/22 12:36:29 pm CET","Över 65 år","Ja (enbart digitalt)","2","Lite dyrt","3","5","3","3","3","3","4"
"2021/03/22 12:37:43 pm CET","40-65 år","Ja (enbart digitalt)","1","dyrt","1","3","1","1","5","5","1"
"2021/03/22 12:37:57 pm CET","40-65 år","Ja (enbart digitalt)","2","Lite hög månadskostnad","3","5","3","4","5","2","2"
"2021/03/22 12:39:43 pm CET","Över 65 år","Ja (papperstidning)","1","","1","1","1","1","1","1","1"
"2021/03/22 12:41:28 pm CET","40-65 år","Ja (enbart digitalt)","3","","3","5","3","3","3","3","3"
"2021/03/22 12:44:23 pm CET","40-65 år","Ja (enbart digitalt)","1","dyrt","1","5","1","1","4","4","1"
"2021/03/22 12:44:25 pm CET","40-65 år","Nej, men har varit förut","1","för dyrt, har inte råd","1","1","1","1","1","1","1"
"2021/03/22 12:44:26 pm CET","Över 65 år","Ja (enbart digitalt)","1","Har inte tid med en ytterligare dagstidning. ","2","5","1","2","5","2","1"
"2021/03/22 12:45:25 pm CET","30-39 år","Ja (enbart digitalt)","1","Jag har add-blocker, har aldrig haft behov av nyhetsarkivet tidigare 1 konto är bra men för dyrt.","2","5","3","2","4","4","2"
"2021/03/22 12:45:52 pm CET","40-65 år","Nej, men har varit förut","1","För dyrt","1","1","1","1","1","1","1"
"2021/03/22 12:45:59 pm CET","40-65 år","Ja (enbart digitalt)","5","Utan annonser, klockrent!","5","5","1","5","5","1","5"
"2021/03/22 12:46:41 pm CET","40-65 år","Ja (enbart digitalt)","2","","2","4","2","2","4","4","2"
"2021/03/22 12:47:18 pm CET","40-65 år","Ja (enbart digitalt)","1","Det är 249kr för dyrt.","1","1","1","1","3","3","1"
"2021/03/22 12:48:17 pm CET","40-65 år","Ja (enbart digitalt)","1","","1","4","1","2","1","4","1"
"2021/03/22 12:48:18 pm CET","Över 65 år","Ja (enbart digitalt)","3","Tillgången till Nyhetsarkivet ","3","4","3","3","4","4","3"
"2021/03/22 12:48:33 pm CET","40-65 år","Ja (enbart digitalt)","1","Sluta dela in i olika premium/icke premiumbitar. ","1","4","1","1","4","4","1"
"2021/03/22 12:48:45 pm CET","30-39 år","Ja (enbart digitalt)","1","För dyrt ","3","3","3","3","5","4","3"
"2021/03/22 12:48:51 pm CET","Över 65 år","Ja (enbart digitalt)","1","Det behövs inget extra konto.","1","5","1","1","1","1","1"
"2021/03/22 12:49:25 pm CET","Under 30 år","Ja (enbart digitalt)","1","Jag håller mig mest uppdaterad med vad som händer i världen genom er. Jag tycker att ni skriver otroligt bra och tar upp läsvärdheter. Men samtidigt så vet jag att jag bara kan använda test-erbjudandet gång på gång för att få det gratis. Det är kanske lite fult, men det fungerar ju... Oavsett så har jag planer på att snart börja läsa. Att få med ett extra konto är inget jag har så stor nytta av heller.","1","3","1","1","1","1","1"
"2021/03/22 12:49:27 pm CET","Över 65 år","Ja (enbart digitalt)","1","För dyrt","3","2","1","1","1","2","1"
"2021/03/22 12:49:43 pm CET","40-65 år","Ja (enbart digitalt)","2","nöjd med det jag har...","3","4","3","4","4","4","3"
"2021/03/22 12:49:54 pm CET","40-65 år","Nej, men har varit förut","1","för dyrt, har ingen att dela konto med,  skulle vilja ha med korsord, DN.se ...struntar totalt i appen...reklam...nja...lite på höger/vänster kant i så fall, inte i artiklar..för att få ner priset.","1","1","1","1","1","1","1"
"2021/03/22 12:50:05 pm CET","Över 65 år","Ja (enbart digitalt)","4","annonsfritt","4","4","4","4","4","3","3"
"2021/03/22 12:50:24 pm CET","Över 65 år","Nej, men har varit förut","2","","2","2","2","2","3","2","3"
"2021/03/22 12:51:06 pm CET","30-39 år","Ja (enbart digitalt)","1","För dyrt","2","4","1","2","4","4","2"
"2021/03/22 12:51:29 pm CET","40-65 år","Ja (enbart digitalt)","3","Annonsfriheten!","2","4","2","2","5","3","2"
"2021/03/22 12:51:32 pm CET","40-65 år","Ja (enbart digitalt)","2","","2","5","3","4","4","4","2"
"2021/03/22 12:52:06 pm CET","40-65 år","Nej, men har varit förut","1","för dyrt","1","1","1","1","1","1","1"
"2021/03/22 12:52:16 pm CET","40-65 år","Ja (enbart digitalt)","4","Slippa reklamen","4","5","2","2","2","2","4"
"2021/03/22 12:52:39 pm CET","40-65 år","Ja (enbart digitalt)","1","Det är för dyrt.","1","5","1","3","1","1","3"
"2021/03/22 12:53:11 pm CET","Över 65 år","Ja (papperstidning)","3","läser helst papperstidnimgen","3","2","4","2","2","2","2"
"2021/03/22 12:53:14 pm CET","40-65 år","Ja (enbart digitalt)","2","Jag är lite periodisk i min prenumeration och har flera tidningar. Detta är för dyrt då. ","3","4","2","2","5","4","2"
"2021/03/22 12:53:40 pm CET","Över 65 år","Ja (papperstidning)","4","Verkar innehålla det mesta ","5","5","4","4","5","5","4"
"2021/03/22 12:54:10 pm CET","Under 30 år","Nej och har aldrig varit","2","Är student, så har inte råd, kan läsa mammas digitala","2","5","2","2","4","3","2"
"2021/03/22 12:55:05 pm CET","Över 65 år","Ja (enbart digitalt)","1","för dyrt","1","1","1","1","1","3","1"
"2021/03/22 12:55:17 pm CET","40-65 år","Ja (enbart digitalt)","3","Jag abonnerar på mer tidningar än DN och det blir en fråga om total kostnad och hur mycket mervärde man får av en utökad tjänst.","3","5","3","3","5","5","3"
